session,experiment,rolling_63d_correlation
2024-10-03,S00,0.302433594065445
2024-10-04,S00,0.28307539537517923
2024-10-07,S00,0.28011192937225876
2024-10-08,S00,0.286153804245181
2024-10-09,S00,0.3029533933552125
2024-10-10,S00,0.3052310954558695
2024-10-11,S00,0.3137699801423301
2024-10-14,S00,0.33222212327291867
2024-10-15,S00,0.29568763694263706
2024-10-16,S00,0.3094884644554648
2024-10-17,S00,0.3146783185360325
2024-10-18,S00,0.29897244051070265
2024-10-21,S00,0.30780975183788006
2024-10-22,S00,0.3592095608371397
2024-10-23,S00,0.3436663589868145
2024-10-24,S00,0.4262087595551605
2024-10-25,S00,0.42885110116224
2024-10-28,S00,0.4504164029642277
2024-10-29,S00,0.4116556714210212
2024-10-30,S00,0.39068919763558224
2024-10-31,S00,0.26530942505106303
2024-11-01,S00,0.20928086169182325
2024-11-04,S00,0.17811360713779315
2024-11-05,S00,0.16020741853751416
2024-11-06,S00,-0.14603775169833952
2024-11-07,S00,-0.12609590551085154
2024-11-08,S00,-0.1250230899127864
2024-11-11,S00,-0.13706004068117253
2024-11-12,S00,-0.12658173440971296
2024-11-13,S00,-0.18776404824606338
2024-11-14,S00,-0.17739107264088458
2024-11-15,S00,-0.17230043911548992
2024-11-18,S00,-0.17745339911195734
2024-11-19,S00,-0.16217971503339124
2024-11-20,S00,-0.16271937989826255
2024-11-21,S00,-0.20318501013862872
2024-11-22,S00,-0.20282649013396137
2024-11-25,S00,-0.19498791497834106
2024-11-26,S00,-0.18767477869683621
2024-11-27,S00,-0.1942216560137317
2024-11-29,S00,-0.18842621672236293
2024-12-02,S00,-0.22792849941506607
2024-12-03,S00,-0.23551291750020958
2024-12-04,S00,-0.22321645844973265
2024-12-05,S00,-0.25727542425671734
2024-12-06,S00,-0.23920435551444663
2024-12-09,S00,-0.23329616329259698
2024-12-10,S00,-0.28460016980688696
2024-12-11,S00,-0.31987767139201384
2024-12-12,S00,-0.3503576432532754
2024-12-13,S00,-0.3502998975338914
2024-12-16,S00,-0.35571476974467764
2024-12-17,S00,-0.35696282382979483
2024-12-18,S00,-0.4340541323108609
2024-12-19,S00,-0.4304902717802658
2024-12-20,S00,-0.4276318446037729
2024-12-23,S00,-0.43343086744232145
2024-12-24,S00,-0.4012446889650615
2024-12-26,S00,-0.4012007392250351
2024-12-27,S00,-0.3820430650718156
2024-12-30,S00,-0.3754383720746853
2024-12-31,S00,-0.38077965312986467
2018-07-03,S07,0.07296624603149382
2018-07-05,S07,0.025038877082230303
2018-07-06,S07,-0.025039397813290565
2018-07-09,S07,-0.031621693500806916
2018-07-10,S07,-0.032445909355995235
2018-07-11,S07,-0.005779581377005734
2018-07-12,S07,-0.015578948285967186
2018-07-13,S07,-0.013694060959931476
2018-07-16,S07,-0.0011498996103231158
2018-07-17,S07,-0.02436328656681503
2018-07-18,S07,-0.021810409139532746
2018-07-19,S07,0.00375461984481748
2018-07-20,S07,0.020014753355033978
2018-07-23,S07,0.02281736351548021
2018-07-24,S07,0.02394848706200954
2018-07-25,S07,0.008199286739012036
2018-07-26,S07,-0.03509628387702606
2018-07-27,S07,0.02550698887278862
2018-07-30,S07,0.02721497077892342
2018-07-31,S07,0.003785737060100689
2018-08-01,S07,0.00635960918316234
2018-08-02,S07,0.03699784753785876
2018-08-03,S07,0.027785204956420846
2018-08-06,S07,0.018572705014469722
2018-08-07,S07,0.01665012741138142
2018-08-08,S07,0.01328696060733449
2018-08-09,S07,0.006083404401984309
2018-08-10,S07,0.029814440032727582
2018-08-13,S07,0.037162863140119136
2018-08-14,S07,-3.781085057438921e-05
2018-08-15,S07,0.0057540948689939805
2018-08-16,S07,-0.010044017936533662
2018-08-17,S07,-0.0169070252209525
2018-08-20,S07,-0.031091031501395895
2018-08-21,S07,-0.020616451999502426
2018-08-22,S07,-0.019236082704737558
2018-08-23,S07,-0.00921897362299193
2018-08-24,S07,-0.015809180706761933
2018-08-27,S07,0.04123135480219806
2018-08-28,S07,0.025529850127996613
2018-08-29,S07,0.01653226495925149
2018-08-30,S07,0.007643120787531138
2018-08-31,S07,0.000930830029839748
2018-09-04,S07,0.01574307023582551
2018-09-05,S07,-0.0379482884668136
2018-09-06,S07,-0.011315287565844642
2018-09-07,S07,-0.009874311247374791
2018-09-10,S07,-0.0140913821092826
2018-09-11,S07,-0.023488891163483305
2018-09-12,S07,-0.013435732582546166
2018-09-13,S07,-0.014103385194369286
2018-09-14,S07,-0.001581232875034573
2018-09-17,S07,0.03040679059833709
2018-09-18,S07,0.03503461818114549
2018-09-19,S07,0.0325656656229156
2018-09-20,S07,0.04030751633407985
2018-09-21,S07,0.043409216346125476
2018-09-24,S07,0.062360215914444614
2018-09-25,S07,0.05942052352424156
2018-09-26,S07,0.08707050593641565
2018-09-27,S07,0.08160316593320856
2018-09-28,S07,0.08098421501788784
2018-10-01,S07,0.07322458685727078
2018-10-02,S07,0.04444036108348752
2018-10-03,S07,0.047895420923671696
2018-10-04,S07,0.11239184093561314
2018-10-05,S07,0.09829374788888486
2018-10-08,S07,0.08901045115743239
2018-10-09,S07,0.09823183634867151
2018-10-10,S07,0.17323465402954102
2018-10-11,S07,0.05832493246608052
2018-10-12,S07,0.13548513649076258
2018-10-15,S07,0.15288032184089273
2018-10-16,S07,0.19190937101282718
2018-10-17,S07,0.19047159700681954
2018-10-18,S07,0.15579117893786754
2018-10-19,S07,0.15352529442397406
2018-10-22,S07,0.15326591483392096
2018-10-23,S07,0.1591072661263697
2018-10-24,S07,0.22185021850118558
2018-10-25,S07,0.2383313334400718
2018-10-26,S07,0.21820111198284245
2018-10-29,S07,0.2370304809572746
2018-10-30,S07,0.2338618057481182
2018-10-31,S07,0.23138187786270306
2018-11-01,S07,0.2605154783823666
2018-11-02,S07,0.2576039389391029
2018-11-05,S07,0.26388526690175235
2018-11-06,S07,0.2676097674748089
2018-11-07,S07,0.2714969330589794
2018-11-08,S07,0.27067064140879377
2018-11-09,S07,0.2827482074891337
2018-11-12,S07,0.3187686245667878
2018-11-13,S07,0.3218953501759889
2018-11-14,S07,0.33203206420248804
2018-11-15,S07,0.33552997602384915
2018-11-16,S07,0.32962313925622555
2018-11-19,S07,0.35722113225185176
2018-11-20,S07,0.3619802818188602
2018-11-21,S07,0.3650802856810835
2018-11-23,S07,0.37078167797683276
2018-11-26,S07,0.34426331501434254
2018-11-27,S07,0.34717201830474004
2018-11-28,S07,0.3632206549781702
2018-11-29,S07,0.36046324601878976
2018-11-30,S07,0.36196591810724854
2018-12-03,S07,0.3484094538488683
2018-12-04,S07,0.3616026854139288
2018-12-06,S07,0.3629206079322602
2018-12-07,S07,0.3445840291874038
2018-12-10,S07,0.3367654868139833
2018-12-11,S07,0.3377975406701838
2018-12-12,S07,0.34672912313831694
2018-12-13,S07,0.3436293933847251
2018-12-14,S07,0.3304828607163669
2018-12-17,S07,0.33134921905173786
2018-12-18,S07,0.33093284795769917
2018-12-19,S07,0.3460093867932904
2018-12-20,S07,0.34556800727248943
2018-12-21,S07,0.34477258558997415
2018-12-24,S07,0.31649283831770303
2018-12-26,S07,0.30688680525358836
2018-12-27,S07,0.2934360580780905
2018-12-28,S07,0.2899326280844836
2018-12-31,S07,0.2839782128662992
2019-01-02,S07,0.28858247828159905
2019-01-03,S07,0.29718787179945416
2019-01-04,S07,0.31135976707039725
2019-01-07,S07,0.289097699150414
2019-01-08,S07,0.2713281600989887
2019-01-09,S07,0.27221712403621556
2019-01-10,S07,0.2702297927502615
2019-01-11,S07,0.2414640226918326
2019-01-14,S07,0.29229493520055827
2019-01-15,S07,0.2801560510520344
2019-01-16,S07,0.2763405046149777
2019-01-17,S07,0.2451324397949581
2019-01-18,S07,0.24292589428885886
2019-01-22,S07,0.2624340220376519
2019-01-23,S07,0.26302436307572685
2019-01-24,S07,0.26417428107812596
2019-01-25,S07,0.2627316981653346
2019-01-28,S07,0.24012159577910344
2019-01-29,S07,0.21533678309641463
2019-01-30,S07,0.25240380472248564
2019-01-31,S07,0.251535224452315
2019-02-01,S07,0.2520769776655532
2019-02-04,S07,0.2381977504650191
2019-02-05,S07,0.22025561303687763
2019-02-06,S07,0.2245712073699163
2019-02-07,S07,0.22097185559432977
2019-02-08,S07,0.21670762696934195
2019-02-11,S07,0.20297864507479804
2019-02-12,S07,0.2170777556935236
2019-02-13,S07,0.20864383422449737
2019-02-14,S07,0.18753285358475377
2019-02-15,S07,0.19911458853096092
2019-02-19,S07,0.18509437301893997
2019-02-20,S07,0.18303997104989697
2019-02-21,S07,0.18275381532046314
2019-02-22,S07,0.13794750451729432
2019-02-25,S07,0.12254594940928933
2019-02-26,S07,0.1190966091603833
2019-02-27,S07,0.11327461877701642
2019-02-28,S07,0.12093999773098213
2019-03-01,S07,0.10714176937551226
2019-03-04,S07,0.08439362058334228
2019-03-05,S07,0.09025305503402564
2019-03-06,S07,0.0931116428817971
2019-03-07,S07,0.10841981804051976
2019-03-08,S07,0.12045218945584714
2019-03-11,S07,0.10575833107088564
2019-03-12,S07,0.12574302344626742
2019-03-13,S07,0.1273692300505413
2019-03-14,S07,0.12750989988083467
2019-03-15,S07,0.12617079170249612
2019-03-18,S07,0.12475522087348269
2019-03-19,S07,0.14605933183032158
2019-03-20,S07,0.13902412453840543
2019-03-21,S07,0.13311983984968756
2019-03-22,S07,0.14114837871311442
2019-03-25,S07,0.14922879546119314
2019-03-26,S07,0.16274826581867974
2019-03-27,S07,0.2357391655367182
2019-03-28,S07,0.22308552645088417
2019-03-29,S07,0.24992466734118562
2019-04-01,S07,0.28040126273595517
2019-04-02,S07,0.28455584058456296
2019-04-03,S07,0.2865197164326082
2019-04-04,S07,0.2755725492499906
2019-04-05,S07,0.22344311411128387
2019-04-08,S07,0.2620952016119635
2019-04-09,S07,0.27601971123377084
2019-04-10,S07,0.2932320230511731
2019-04-11,S07,0.2952703160041148
2019-04-12,S07,0.2873947939393177
2019-04-15,S07,0.28210995046403203
2019-04-16,S07,0.2597762415456011
2019-04-17,S07,0.2704993943645113
2019-04-18,S07,0.2834179055863453
2019-04-22,S07,0.2913316982918194
2019-04-23,S07,0.324710080736222
2019-04-24,S07,0.3251959259972309
2019-04-25,S07,0.32699793931898213
2019-04-26,S07,0.32424380434686706
2019-04-29,S07,0.29096939648323084
2019-04-30,S07,0.3008339359103318
2019-05-01,S07,0.2625519016119835
2019-05-02,S07,0.22399815318644292
2019-05-03,S07,0.23172699623718002
2019-05-06,S07,0.24988807000022834
2019-05-07,S07,0.24304702480244608
2019-05-08,S07,0.24057710872681165
2019-05-09,S07,0.24703776956668444
2019-05-10,S07,0.24334467759529596
2019-05-13,S07,0.23945664726433774
2019-05-14,S07,0.21023684254507702
2019-05-15,S07,0.20955484958164672
2019-05-16,S07,0.1773753084490554
2019-05-17,S07,0.15522883754993747
2019-05-20,S07,0.16525039038657555
2019-05-21,S07,0.18109856289080944
2019-05-22,S07,0.19510076035298946
2019-05-23,S07,0.21327402575557491
2019-05-24,S07,0.20547088058912855
2019-05-28,S07,0.23407796279682233
2019-05-29,S07,0.17800868612032617
2019-05-30,S07,0.16876564737921124
2019-05-31,S07,0.23762878938638546
2019-06-03,S07,0.21632771125926778
2019-06-04,S07,0.2874504310585657
2019-06-05,S07,0.218923995474845
2019-06-06,S07,0.20888129885662646
2019-06-07,S07,0.19804834102047938
2019-06-10,S07,0.22982133439778774
2019-06-11,S07,0.21643412597736764
2019-06-12,S07,0.22470145506370523
2019-06-13,S07,0.2279449951548046
2019-06-14,S07,0.21986063015448692
2019-06-17,S07,0.22124020110003775
2019-06-18,S07,0.232096694411162
2019-06-19,S07,0.22959148902667748
2019-06-20,S07,0.24655931147043558
2019-06-21,S07,0.196069786017582
2019-06-24,S07,0.19779483034401005
2019-06-25,S07,0.1861980871784516
2019-06-26,S07,0.1860750123879394
2019-06-27,S07,0.19488983657933076
2019-06-28,S07,0.1739365936920596
2019-07-01,S07,0.16463759935071934
2019-07-02,S07,0.16951314748366306
2019-07-03,S07,0.17460425095550863
2019-07-05,S07,0.1838938576056054
2019-07-08,S07,0.19250858937433718
2019-07-09,S07,0.193344543607691
2019-07-10,S07,0.20627183134202534
2019-07-11,S07,0.2022945012891253
2019-07-12,S07,0.2010788524232622
2019-07-15,S07,0.2055810221026403
2019-07-16,S07,0.20608321380544026
2019-07-17,S07,0.20954063344917162
2019-07-18,S07,0.20190136171485287
2019-07-19,S07,0.20104924566579954
2019-07-22,S07,0.2010340086047974
2019-07-23,S07,0.18461790685489618
2019-07-24,S07,0.16845185500619847
2019-07-25,S07,0.13254667722703659
2019-07-26,S07,0.12406859323071608
2019-07-29,S07,0.1251496109784908
2019-07-30,S07,0.11890460058421626
2019-07-31,S07,0.10269761079774942
2019-08-01,S07,0.08087618876330258
2019-08-02,S07,0.05856871142655238
2019-08-05,S07,0.02937141962396714
2019-08-06,S07,0.03627109606787635
2019-08-07,S07,0.034178328191910544
2019-08-08,S07,0.09085651786042506
2019-08-09,S07,0.09785295665340049
2019-08-12,S07,0.09875400077136963
2019-08-13,S07,0.12076773702266458
2019-08-14,S07,0.058848077506084215
2019-08-15,S07,0.07967842296043105
2019-08-16,S07,0.060705059301875475
2019-08-19,S07,0.03379934184686087
2019-08-20,S07,0.021095757403843476
2019-08-21,S07,0.019545063466082837
2019-08-22,S07,0.009190732387184193
2019-08-23,S07,0.03080540790869108
2019-08-26,S07,0.006653380828608033
2019-08-27,S07,0.03912523414626087
2019-08-28,S07,0.047470019460310695
2019-08-29,S07,0.0074974266430293925
2019-08-30,S07,0.016404815668730664
2019-09-03,S07,-0.04309594078986005
2019-09-04,S07,0.004044586805024202
2019-09-05,S07,-0.04918549696429873
2019-09-06,S07,-0.03536344327058423
2019-09-09,S07,-0.033166662123625706
2019-09-10,S07,-0.01920661070381153
2019-09-11,S07,-0.05009684653824705
2019-09-12,S07,-0.04355395135550442
2019-09-13,S07,-0.03986366224616056
2019-09-16,S07,-0.047681848540213206
2019-09-17,S07,-0.04840228351908982
2019-09-18,S07,-0.04905251187094635
2019-09-19,S07,-0.056234129042398114
2019-09-20,S07,-0.06733900599501098
2019-09-23,S07,-0.06753533610579911
2019-09-24,S07,-0.06206316639219363
2019-09-25,S07,-0.06877163173259493
2019-09-26,S07,-0.0737818367481159
2019-09-27,S07,-0.05982062996349138
2019-09-30,S07,-0.06524922430437065
2019-10-01,S07,-0.06225220262312248
2019-10-02,S07,-0.09156205778612203
2019-10-03,S07,-0.10885383123429793
2019-10-04,S07,-0.11737896004621771
2019-10-07,S07,-0.12116407109844028
2019-10-08,S07,-0.12506523358223143
2019-10-09,S07,-0.11316085665499215
2019-10-10,S07,-0.11426987923798892
2019-10-11,S07,-0.10639124076859796
2019-10-14,S07,-0.10653202520532158
2019-10-15,S07,-0.10337812522418934
2019-10-16,S07,-0.1038634413461777
2019-10-17,S07,-0.10579822544232753
2019-10-18,S07,-0.10960626204222541
2019-10-21,S07,-0.12018554540254803
2019-10-22,S07,-0.107237326668917
2019-10-23,S07,-0.09800497478668807
2019-10-24,S07,-0.08669992175454573
2019-10-25,S07,-0.09319855792971114
2019-10-28,S07,-0.10337941013259883
2019-10-29,S07,-0.09799558876695696
2019-10-30,S07,-0.07063946001833774
2019-10-31,S07,-0.05926105383138861
2019-11-01,S07,-0.043081279083111886
2019-11-04,S07,-0.05669728076886457
2019-11-05,S07,-0.05717566334499806
2019-11-06,S07,-0.10647875323263858
2019-11-07,S07,-0.11143480859930563
2019-11-08,S07,-0.11927707746099254
2019-11-11,S07,-0.14781283145784813
2019-11-12,S07,-0.1123642183237902
2019-11-13,S07,-0.11327525194345568
2019-11-14,S07,-0.11525215892889866
2019-11-15,S07,-0.10134265730435038
2019-11-18,S07,-0.09302479283082052
2019-11-19,S07,-0.09375689109174093
2019-11-20,S07,-0.08722476590490735
2019-11-21,S07,-0.10252562232469131
2019-11-22,S07,-0.10464335051645503
2019-11-25,S07,-0.10560335069978981
2019-11-26,S07,-0.11293007380399152
2019-11-27,S07,-0.11844871915250559
2019-11-29,S07,-0.11780018396501507
2019-12-02,S07,-0.1182702870989623
2019-12-03,S07,-0.1370967813909123
2019-12-04,S07,-0.0839948874831163
2019-12-05,S07,-0.0828892430676072
2019-12-06,S07,-0.08313961482821086
2019-12-09,S07,-0.10724709657659999
2019-12-10,S07,-0.06213752433372383
2019-12-11,S07,-0.07938966803530191
2019-12-12,S07,-0.06653451260946883
2019-12-13,S07,-0.050487008444697425
2019-12-16,S07,-0.06279977924322547
2019-12-17,S07,-0.06382064522725554
2019-12-18,S07,-0.05616551800702558
2019-12-19,S07,-0.04045773658445314
2019-12-20,S07,-0.04132940437489372
2019-12-23,S07,-0.05752143084716127
2019-12-24,S07,-0.05456260274381794
2019-12-26,S07,-0.06251599226622187
2019-12-27,S07,-0.08716615706205037
2019-12-30,S07,-0.0975826721148591
2019-12-31,S07,-0.12649975722236292
2020-01-02,S07,-0.06898506161780328
2020-01-03,S07,-0.02437905928023789
2020-01-06,S07,-0.013130298900957283
2020-01-07,S07,-0.001968032560358797
2020-01-08,S07,0.028163777586067727
2020-01-09,S07,0.0030898114345435136
2020-01-10,S07,0.0023804359716120527
2020-01-13,S07,-0.0335803596010377
2020-01-14,S07,-0.04777808456037192
2020-01-15,S07,-0.06837050467740309
2020-01-16,S07,-0.04123349454543884
2020-01-17,S07,-0.0381070616564873
2020-01-21,S07,-0.0068951477583584836
2020-01-22,S07,0.01283395818026663
2020-01-23,S07,-0.018345217627519964
2020-01-24,S07,0.06595579588352005
2020-01-27,S07,0.07061504845007342
2020-01-28,S07,0.07882491186722403
2020-01-29,S07,0.12726965896752837
2020-01-30,S07,0.11363460776545264
2020-01-31,S07,0.07880344924568278
2020-02-03,S07,0.009978406002503343
2020-02-04,S07,-0.05519071039352916
2020-02-05,S07,0.13704667259947448
2020-02-06,S07,0.13657314955472832
2020-02-07,S07,0.14637191760794627
2020-02-10,S07,0.14453429602811899
2020-02-11,S07,0.14614627808542974
2020-02-12,S07,0.16651728606377328
2020-02-13,S07,0.16555489011049035
2020-02-14,S07,0.16622012471759703
2020-02-18,S07,0.1737570242882896
2020-02-19,S07,0.17109331830781924
2020-02-20,S07,0.15842651043301753
2020-02-21,S07,0.14724029515931
2020-02-24,S07,0.10012653644895599
2020-02-25,S07,0.11471762420928655
2020-02-26,S07,0.11067380304512155
2020-02-27,S07,0.04806776985643342
2020-02-28,S07,0.04399594894781356
2020-03-02,S07,-0.10580807561528939
2020-03-03,S07,-0.10868855069812576
2020-03-04,S07,-0.19009852074789818
2020-03-05,S07,-0.11872797031757154
2020-03-06,S07,-0.10452402480236875
2020-03-09,S07,0.1323654096126193
2020-03-10,S07,0.09975083979680215
2020-03-11,S07,0.19736238280814727
2020-03-12,S07,0.3847005332231099
2020-03-13,S07,0.2534699418858525
2020-03-16,S07,0.4516285875770348
2020-03-17,S07,0.3278026668938526
2020-03-18,S07,0.420497141882901
2020-03-19,S07,0.3916362118048379
2020-03-20,S07,0.3337885653924383
2020-03-23,S07,0.3207727007228582
2020-03-24,S07,0.3650591447522225
2020-03-25,S07,0.37620000183160796
2020-03-26,S07,0.39457552731914686
2020-03-27,S07,0.3919025234767226
2020-03-30,S07,0.39860826268642563
2020-03-31,S07,0.39265173100782513
2020-04-01,S07,0.3928296714347254
2020-04-02,S07,0.39402226523296163
2020-04-03,S07,0.39615644930883886
2020-04-06,S07,0.42178966269664137
2020-04-07,S07,0.41850421050023456
2020-04-08,S07,0.4206270232899086
2020-04-09,S07,0.4238867639403075
2020-04-13,S07,0.4205584128796806
2020-04-14,S07,0.4237838777494494
2020-04-15,S07,0.42241642237137517
2020-04-16,S07,0.423566803561568
2020-04-17,S07,0.4246944774592316
2020-04-20,S07,0.42489198318136867
2020-04-21,S07,0.42279646434087625
2020-04-22,S07,0.42220465320141765
2020-04-23,S07,0.4221235560572319
2020-04-24,S07,0.4178176155544116
2020-04-27,S07,0.4149426756919553
2020-04-28,S07,0.41526425374759507
2020-04-29,S07,0.3886750449153231
2020-04-30,S07,0.3857293685324212
2020-05-01,S07,0.3667715100248759
2020-05-04,S07,0.37137034233435395
2020-05-05,S07,0.37597277764401055
2020-05-06,S07,0.37516972542985205
2020-05-07,S07,0.3748144114141372
2020-05-08,S07,0.3732614671202472
2020-05-11,S07,0.3740896235185391
2020-05-12,S07,0.36819344070285237
2020-05-13,S07,0.36264059484711936
2020-05-14,S07,0.36455599604314365
2020-05-15,S07,0.36530889385670284
2020-05-18,S07,0.37264370108644296
2020-05-19,S07,0.37296758403642355
2020-05-20,S07,0.37305786715038924
2020-05-21,S07,0.37345873501211196
2020-05-22,S07,0.3756086419950551
2020-05-26,S07,0.3661847388534272
2020-05-27,S07,0.3621508565640067
2020-05-28,S07,0.3646245632272005
2020-05-29,S07,0.365216519038969
2020-06-01,S07,0.38699427352672877
2020-06-02,S07,0.3873243076415647
2020-06-03,S07,0.4004223837196232
2020-06-04,S07,0.3937861629298079
2020-06-05,S07,0.37656736555277426
2020-06-08,S07,0.33437873983339267
2020-06-09,S07,0.3293002693153268
2020-06-10,S07,0.2956590711721434
2020-06-11,S07,0.20639682117236477
2020-06-12,S07,0.24623343253225724
2020-06-15,S07,0.11803172539340052
2020-06-16,S07,0.18394061980190568
2020-06-17,S07,0.05051276991279777
2020-06-18,S07,0.007800689894611211
2020-06-19,S07,0.06779236228537784
2020-06-22,S07,0.07891592828665944
2020-06-23,S07,-0.0017569336248106913
2020-06-24,S07,-0.03564216435597642
2020-06-25,S07,-0.09365423468435673
2020-06-26,S07,-0.10752056536463783
2020-06-29,S07,-0.12190028870737844
2020-06-30,S07,-0.11379515547892169
2020-07-01,S07,-0.14745417838832175
2020-07-02,S07,-0.14983534552603997
2020-07-06,S07,-0.1906302191675079
2020-07-07,S07,-0.32020147580457015
2020-07-08,S07,-0.3265258936323915
2020-07-09,S07,-0.3465123647789323
2020-07-10,S07,-0.3639336794464445
2020-07-13,S07,-0.3668710756140783
2020-07-14,S07,-0.39102088487768005
2020-07-15,S07,-0.38929182728142836
2020-07-16,S07,-0.3869825793077533
2020-07-17,S07,-0.4047321277264849
2020-07-20,S07,-0.41437096195790474
2020-07-21,S07,-0.43476420115572967
2020-07-22,S07,-0.44238244708613733
2020-07-23,S07,-0.43338076596938935
2020-07-24,S07,-0.42896372645542763
2020-07-27,S07,-0.4229874942975969
2020-07-28,S07,-0.4247273857765096
2020-07-29,S07,-0.3918319297531533
2020-07-30,S07,-0.38270537310676905
2020-07-31,S07,-0.33953686576331854
2020-08-03,S07,-0.3419349302805809
2020-08-04,S07,-0.3452007941091242
2020-08-05,S07,-0.35448485531629387
2020-08-06,S07,-0.3552321351540048
2020-08-07,S07,-0.35619588432080324
2020-08-10,S07,-0.35759197841821116
2020-08-11,S07,-0.339543696565236
2020-08-12,S07,-0.3063732064089022
2020-08-13,S07,-0.32053541016818543
2020-08-14,S07,-0.3196243302767941
2020-08-17,S07,-0.3874121181021078
2020-08-18,S07,-0.3910532644147032
2020-08-19,S07,-0.40113718497195355
2020-08-20,S07,-0.40811003341983104
2020-08-21,S07,-0.40821403850511706
2020-08-24,S07,-0.38404517484190515
2020-08-25,S07,-0.37636090121530386
2020-08-26,S07,-0.38185716665271924
2020-08-27,S07,-0.38543232610538447
2020-08-28,S07,-0.3851028278621599
2020-08-31,S07,-0.3805352165937205
2020-09-01,S07,-0.370290703481549
2020-09-02,S07,-0.37501966369218176
2020-09-03,S07,-0.317806313687382
2020-09-04,S07,-0.30203686907470406
2020-09-08,S07,-0.13572818066359243
2020-09-09,S07,-0.06134104232401883
2020-09-10,S07,0.08425475466788106
2020-09-11,S07,0.10984081866563113
2020-09-14,S07,0.10314095265371165
2020-09-15,S07,0.08686411476975966
2020-09-16,S07,0.09320264876106185
2020-09-17,S07,0.08540379351375246
2020-09-18,S07,0.10789819930500064
2020-09-21,S07,0.07713131261645438
2020-09-22,S07,0.0812579957543697
2020-09-23,S07,0.008889394333493133
2020-09-24,S07,0.01708254309420173
2020-09-25,S07,0.06101626950114658
2020-09-28,S07,0.0625592675729802
2020-09-29,S07,0.06803340151103067
2020-09-30,S07,0.06759267329361746
2020-10-01,S07,0.06990150374069798
2020-10-02,S07,0.1525398732381236
2020-10-05,S07,0.1539164575669649
2020-10-06,S07,0.16532896411036652
2020-10-07,S07,0.16583966162048808
2020-10-08,S07,0.17789955313847688
2020-10-09,S07,0.23104270505156016
2020-10-12,S07,0.23902726833950858
2020-10-13,S07,0.22317421169426896
2020-10-14,S07,0.21720992699719743
2020-10-15,S07,0.2175381255787222
2020-10-16,S07,0.21775897340454295
2020-10-19,S07,0.21515412662730077
2020-10-20,S07,0.21498280045143306
2020-10-21,S07,0.2114435467836076
2020-10-22,S07,0.20991545748276846
2020-10-23,S07,0.20621177902140198
2020-10-26,S07,0.18094489647062684
2020-10-27,S07,0.18321904984051424
2020-10-28,S07,0.20726372028733828
2020-10-29,S07,0.20460321891671823
2020-10-30,S07,0.2018840394665124
2020-11-02,S07,0.19434977971468972
2020-11-03,S07,0.19199749101707222
2020-11-04,S07,0.22487777078727808
2020-11-05,S07,0.23053052207301084
2020-11-06,S07,0.23149148109866116
2020-11-09,S07,0.2328672982161035
2020-11-10,S07,0.20613432292556827
2020-11-11,S07,0.231924024833178
2020-11-12,S07,0.21640526209435584
2020-11-13,S07,0.1806307173362531
2020-11-16,S07,0.15149321848892947
2020-11-17,S07,0.13897008651639434
2020-11-18,S07,0.10864395749087952
2020-11-19,S07,0.11040373539155192
2020-11-20,S07,0.10420691569502427
2020-11-23,S07,0.08823442375252301
2020-11-24,S07,0.0967088266254275
2020-11-25,S07,0.09643773054892993
2020-11-27,S07,0.0985965537524643
2020-11-30,S07,0.09244979655773823
2020-12-01,S07,0.10745122001473471
2020-12-02,S07,0.0989242196392253
2020-12-03,S07,0.10594204675750966
2020-12-04,S07,0.10672798826082276
2020-12-07,S07,-0.04027260592132857
2020-12-08,S07,-0.09841263761082293
2020-12-09,S07,-0.10405395690494872
2020-12-10,S07,-0.1019336448733034
2020-12-11,S07,-0.09170377814902864
2020-12-14,S07,-0.08391244296890497
2020-12-15,S07,-0.10392769429886876
2020-12-16,S07,-0.10071544683834925
2020-12-17,S07,-0.14156691517950806
2020-12-18,S07,-0.11151067560617814
2020-12-21,S07,-0.11198027537216829
2020-12-22,S07,-0.02728755652554066
2020-12-23,S07,-0.03121454340358737
2020-12-24,S07,-0.043120580825641804
2020-12-28,S07,-0.03987246141125843
2020-12-29,S07,-0.0496493091095511
2020-12-30,S07,-0.05027252859723752
2020-12-31,S07,-0.05310179184145256
2021-01-04,S07,-0.03986286080921918
2021-01-05,S07,-0.04344877986804113
2021-01-06,S07,-0.056482044039405654
2021-01-07,S07,-0.05907610565656
2021-01-08,S07,-0.058355600468608874
2021-01-11,S07,-0.05470106147492056
2021-01-12,S07,-0.05154260194036233
2021-01-13,S07,-0.046724395400272296
2021-01-14,S07,-0.03299714250083364
2021-01-15,S07,-0.05391560457580608
2021-01-19,S07,-0.07241953604931481
2021-01-20,S07,-0.07583027398582173
2021-01-21,S07,-0.07510634783292193
2021-01-22,S07,-0.07610224538098873
2021-01-25,S07,-0.07705544740202529
2021-01-26,S07,-0.07078909571542083
2021-01-27,S07,-0.00024289968346473425
2021-01-28,S07,0.042502156537135086
2021-01-29,S07,0.006641436761256817
2021-02-01,S07,0.036063208031399625
2021-02-02,S07,0.09140253001129682
2021-02-03,S07,0.09774098069053606
2021-02-04,S07,0.10873154827541594
2021-02-05,S07,0.07218989738771502
2021-02-08,S07,0.050017679407907745
2021-02-09,S07,0.045556200190211886
2021-02-10,S07,0.03421141550899051
2021-02-11,S07,0.043186804471623506
2021-02-12,S07,0.021530153959290612
2021-02-16,S07,0.04140606353232278
2021-02-17,S07,0.08410932373870762
