date,net_return,gross_return,transaction_cost,borrow_cost,nav,turnover,gross_exposure,net_exposure,beta_exposure,max_group_exposure,max_weight,rank_ic,risk_liquidation,capacity_proxy_nav
2019-04-26,-0.00028580296977010893,-8.557949167336988e-05,0.00017743571956440243,2.278775853233661e-05,93464.99863052549,0.498824779291198,0.8923495326997323,3.259096758371189e-15,2.9698465908722937e-15,2.1614654510671016e-15,0.0916673916463788,0.15844155844155844,False,241049.6655522719
2019-04-29,-0.0002382362073516376,4.451904798712553e-05,0.0001727395595264678,0.00011001569581229535,93442.73188373163,0.4855345753458745,0.4996089489970743,-1.7498380518886908e-15,-1.7832957333041577e-15,4.440892098500626e-16,0.05820466860277572,-0.08961038961038961,False,138874.67469886018
2019-04-30,-0.00017119239535692656,2.3843454093559045e-05,0.00017450397483416742,2.0531874616318192e-05,93426.73519863175,0.4913007007938737,0.4722528633347547,-3.5414235439157454e-15,-3.497202527569243e-15,1.1032841307212493e-15,0.05623084988657651,0.05454545454545454,False,257006.53549231042
2019-05-01,-0.0001333899708034438,5.861683429997885e-05,0.00017259915318555585,1.9407651917866775e-05,93414.27300915134,0.4864449795584325,0.4361212722020587,-3.7622747497793085e-15,-3.795574965437254e-15,6.938893903907228e-16,0.05681511641718704,-0.05584415584415584,False,239303.55892007457
2019-05-02,-0.00014321985800119858,4.619021169912126e-05,0.0001714872776920159,1.792279200830394e-05,93400.89423023567,0.4825155946251582,0.5471072149227347,-2.5681538570717947e-15,-2.588207426157396e-15,6.522560269672795e-16,0.05340288823053296,0.21168831168831168,False,241089.1720728017
2019-05-03,-0.00011726084098328954,8.24224505668674e-05,0.0001771994334026472,2.248385814750975e-05,93389.94196282965,0.4967704478942099,0.5270366256619236,-4.649263224406266e-16,-2.0816681711721685e-16,5.247538514829841e-16,0.09118347764898103,0.05324675324675325,False,131597.42780778406
2019-05-06,-8.028109617807612e-05,0.00015721878083556367,0.0001725227587813478,6.4977118232292e-05,93382.44451591687,0.4838230266033148,0.4271516018490882,9.34058473685002e-15,9.055256544598933e-15,1.7069679003611782e-15,0.07770280916705614,0.032467532467532464,False,136238.69221345906
2019-05-07,-5.5771044891540014e-05,0.00013547616088777203,0.00017369303036085675,1.7554175418455296e-05,93377.23647941169,0.48869121399301,0.5539862734394797,3.664569091798132e-15,3.83026943495679e-15,1.970645868709653e-15,0.06123366119394855,0.29388841493481915,False,228615.71900634957
2019-05-08,-9.685755056767917e-05,0.00010387456596404493,0.00017796555734927988,2.2766559182444227e-05,93368.19218900752,0.4982144933502016,0.8891475440334963,1.7649198167746382e-14,1.7930101847696278e-14,6.286637876939949e-15,0.08258059958390625,-0.2025974025974026,False,126097.42485943857
2019-05-09,-0.00029320033242101115,-8.132325847097258e-05,0.0001753367639212655,3.65403100287731e-05,93340.81660402016,0.49316912031515925,0.7035022869761064,-2.446467926855714e-15,-2.55351295663786e-15,2.130240428499519e-15,0.07701191998566723,0.13896103896103898,False,275436.19554194016
2019-05-10,7.84238763893521e-05,0.0002847637665410689,0.00017742883726228767,2.891105288942913e-05,93348.1367526836,0.49903790277180476,0.4870337252229944,-2.9151120875729756e-16,-2.636779683484747e-16,1.6306400674181987e-16,0.06510972556073384,-0.012987012987012986,False,242781.09052685392
2019-05-13,-0.00017936110305408768,5.480609642030698e-05,0.00017412194567977888,6.004525379461578e-05,93331.39372790759,0.48855698942679227,0.6943040314725754,-2.5915740897162945e-15,-2.4424906541753444e-15,1.654926196081874e-15,0.059394229673669294,0.04935064935064935,False,159953.07464746299
2019-05-14,-0.00018415189005555066,2.134526819799555e-05,0.0001769641158642622,2.8533042389284024e-05,93314.20657535107,0.49698756679473033,0.6976920136208599,3.025212504322816e-15,2.831068712794149e-15,6.349087922075114e-16,0.08745979629625784,-0.0974025974025974,False,188698.03058142206
2019-05-15,-0.00012527207167339509,7.561443167268498e-05,0.0001722142288137161,2.8672274532363987e-05,93302.51691137682,0.4835840698283049,0.7255246659671352,-2.3603656903685498e-14,-2.3314683517128287e-14,8.083811398051921e-15,0.09974685400451141,-0.024675324675324677,False,261851.76863372562
2019-05-16,-0.0006284616562943267,-0.00042098123300680717,0.0001776643411244856,2.9816082163033918e-05,93243.87985706226,0.4997385254923869,0.5953467134770255,1.213700985324191e-15,1.1657341758564144e-15,3.5388358909926865e-16,0.0664720991590308,0.07792207792207792,False,249984.62974577653
2019-05-17,-0.00023067506104738938,-3.319438734781888e-05,0.00017301437040599413,2.4466303293576342e-05,93222.37081938394,0.48802861998707486,0.6829396530104436,3.0774588308949484e-15,2.9282132274488504e-15,8.257283745649602e-16,0.06045293742406976,-0.05454545454545454,False,544049.9689854508
2019-05-20,-0.00015446934374745524,0.00010310783166570453,0.0001733791360009137,8.419803941224607e-05,93207.9708209409,0.4889503509190884,0.7493738447159213,-1.3859416039936411e-14,-1.4155343563970746e-14,4.8780424144467815e-15,0.07558994134428895,0.044155844155844164,False,298901.01687834196
2019-05-21,-0.0002312540318344561,-2.4978169444586814e-05,0.00017547967699058426,3.0796185399285e-05,93186.41610188945,0.4930030278217008,0.6904163242800696,-1.2799606473182637e-14,-1.27675647831893e-14,2.3332030751888055e-15,0.08614221528140949,-0.10519480519480517,False,223814.01195133722
2019-05-22,-0.00020733756097434384,-4.143477008340709e-06,0.0001748208103654518,2.8373273600551328e-05,93167.09505765894,0.491450340682325,0.5426337459694016,4.868005070123489e-16,4.85722573273506e-16,5.692061405548898e-16,0.05891264017512088,-0.07792207792207792,False,321393.0350307232
2019-05-23,-0.0003249640391427898,-0.00012612639595779325,0.00017653762622734997,2.2300016957646618e-05,93136.8191021338,0.49442451078923044,0.786520409538014,-7.932737024747564e-15,-7.951972413877684e-15,1.8596235662471372e-15,0.06413997650666466,-0.045454545454545456,False,187231.96174405448
