symbol,security_id,sector,theoretical_weight,approved_weight,order_authorized
VEEV,bdc58c3a-9c7e-4ef9-b2ec-d61f14c84bd0,Health Care,-0.0038877974601949,0.0,False
VRSN,bf0fbed9-3c4a-4235-8ab0-05f880d93115,Information Technology,-0.0004191707074753,0.0,False
DE,c00df298-9fb1-49e6-b9d9-92e3749ec5be,Industrials,0.0011533326677046,0.0,False
MTB,c116ed61-e58f-45af-8b63-499fac4d0cab,Financials,0.0027392938743434,0.0,False
KEYS,c12d8862-2ca2-48ca-9fdc-368bace91bd3,Information Technology,0.0040033234316687,0.0,False
O,c1de0f49-b6d3-4636-ab9b-5aed83596918,Real Estate,0.0003231388278104,0.0,False
KLAC,c1fe01e7-c9b1-4b92-8c7a-32153021367e,Information Technology,0.003398992482615,0.0,False
JBHT,c201b764-a9a6-4a73-bed2-d25202fd0b62,Industrials,0.0047196025325169,0.0,False
WAB,c3baa05b-10d0-4ecb-987f-8b34289553f3,Industrials,0.0029780349634041,0.0,False
ETR,c4bcff4e-c3b0-481a-a9eb-98600db2ef0a,Utilities,0.002054379230158,0.0,False
HBAN,c4e4715c-44f9-4e5a-9663-be3b72e767b8,Financials,-0.0013142631798936,0.0,False
ORLY,c73e2c28-af3f-4f5d-b550-a56b567ed47c,Consumer Discretionary,0.0011150848330438,0.0,False
DRI,c7b69e61-c23f-4135-a113-8f4efe3e7d6e,Consumer Discretionary,0.0035349896460414,0.0,False
CRL,c8d225a2-183b-499f-886e-7aebf438331f,Health Care,0.0037844164627589,0.0,False
EOG,c997b367-2a67-472c-910f-d0324c599cea,Energy,-0.0019744263961872,0.0,False
BX,c9cc0895-bbca-47fb-be9e-e70e4a7eb94d,Financials,-0.0049600231258479,0.0,False
COR,ca56f277-6345-49e3-889a-6a748a4f1c79,Health Care,0.0005224346307899,0.0,False
OKE,cae53d2f-e61b-4cab-ad83-fa7e593cfdc3,Energy,-0.0019089171900671,0.0,False
INTU,cd1347d7-8add-49bd-acd1-4ffde9a4081b,Information Technology,-0.0031043471986857,0.0,False
NDAQ,cd5c9e8e-df7c-435b-b301-c75eae954069,Financials,-0.0015615699931193,0.0,False
IT,ce016848-57bf-4a5d-be20-af1ac2a199f9,Information Technology,-0.0023483223882269,0.0,False
AMAT,ce4833e1-c561-492a-aace-7eb451d09e02,Information Technology,0.0050937405693174,0.0,False
CRM,cf80d13f-470c-4947-8593-c5e098aeba4e,Information Technology,-0.002449858414008,0.0,False
CF,cf8836c1-434e-4ab0-aec3-eff774d90c4e,Materials,0.0071078977517366,0.0,False
CMS,cfae5876-5fd7-43ec-8daf-d583ef094a8b,Utilities,-0.0003557285127311,0.0,False
CRH,d024d41e-2c7f-46f5-90e1-eee0e5de5a0f,Materials,-0.0063430583015269,0.0,False
DLTR,d0d63992-2d20-4f63-aa62-30cf76fb3204,Consumer Staples,-0.0009934248472414,0.0,False
GNRC,d249df15-5475-4218-af2d-9d7b8fc31b73,Industrials,-0.0051353097301303,0.0,False
SHW,d2cb3472-a97f-4434-9736-c4ca7f82a67f,Materials,-0.0048060785688981,0.0,False
TEL,d32092d6-217b-422a-ba18-518f96a57d2a,Information Technology,-0.0041760446849512,0.0,False
NTAP,d37df28f-5646-48c8-99cc-4d0c9a5ec9ff,Information Technology,0.0050938652449557,0.0,False
ETN,d4806319-2c9c-48d6-bda3-aedb0178e83b,Industrials,-0.002493437545361,0.0,False
DOW,d59870fe-9add-43f2-960c-b2ec4f29d8d3,Materials,0.0052597658678789,0.0,False
VST,d88f5f2c-e621-4d4a-9817-8677af2fd066,Utilities,-0.0073520039394292,0.0,False
CCL,d8917341-9b29-4fe9-a373-c8ddd6d5ae86,Consumer Discretionary,-0.0051287143194295,0.0,False
HSY,d8b2fc19-67b0-4dc4-b84e-648aeced6b96,Consumer Staples,0.0011967646684052,0.0,False
DHI,d8cb1b90-e8bd-4c75-beb3-0b2909eb9a75,Consumer Discretionary,-0.0009556178639487,0.0,False
ICE,dab97681-1775-47b8-922a-d23a4e50744d,Financials,-0.002752303101152,0.0,False
AZO,dae5e891-472a-42a9-8638-cc67023813f4,Consumer Discretionary,-0.0022024269072321,0.0,False
NKE,db00f7c3-19bb-42b6-9beb-79e92487f99e,Consumer Discretionary,-0.0053232264008538,0.0,False
HUBB,dbed894a-1189-413b-9825-112179cd244e,Industrials,-0.001848282269901,0.0,False
MSI,dc8a1979-4f40-4e60-bc92-686687c28c43,Information Technology,-0.0017093033437864,0.0,False
CCI,dd72d233-d85d-499d-9dc4-4b407bcdb734,Real Estate,-0.0045769966570424,0.0,False
GM,de5fc535-1cdd-4a57-92ba-ac58a43aed81,Consumer Discretionary,0.0046613231787966,0.0,False
MPWR,de7edaf4-bc7f-44fc-87d9-27b52406ccc6,Information Technology,-0.0025213149774981,0.0,False
KHC,df014db2-72a2-4686-be56-e3cdc15efb71,Consumer Staples,-0.0008794756478489,0.0,False
ISRG,e02df0be-fd3a-4762-b4c1-c274784bf756,Health Care,-0.0057788989501965,0.0,False
MCD,e077638f-a5c9-47e4-a7ce-2bfabf5ff698,Consumer Discretionary,0.0013841073067426,0.0,False
UNP,e28f2c45-0bb1-45c1-84e0-f8d1a98c4088,Industrials,0.0039469019323031,0.0,False
GIS,e2fe0a11-d58e-4b4e-a847-e560fee24a94,Consumer Staples,-0.0029643518744629,0.0,False
JPM,e3047683-637a-4fb2-b71d-805cd6fec95d,Financials,0.0009283951102954,0.0,False
KMI,e47acf22-5340-477a-a3ac-020b1ed34d12,Energy,-0.0036609808161751,0.0,False
KR,e54335e7-7483-46e5-8410-2dfff00e98bb,Consumer Staples,-0.0017195758936595,0.0,False
CLX,e546b55a-77d5-4e6c-b588-0aeaa20bd2b3,Consumer Staples,-0.0034258435697196,0.0,False
ADI,e72fbd29-be6b-43c2-80c6-b6e80d5b23db,Information Technology,-5.659114362525641e-05,0.0,False
CAT,e7535ed9-c182-41ef-80f6-ee08f4166b6c,Industrials,0.0040740267449134,0.0,False
PODD,e82d6760-0cbc-4838-87e3-4df6dce97721,Health Care,-0.00618332202552,0.0,False
LUV,e930cf4f-6b04-4a7e-85e6-ad1b01cd3c17,Industrials,0.0007864410182424,0.0,False
FIS,e961359b-17b7-4d9e-a246-a6fa732a07e6,Financials,-0.0047694094259265,0.0,False
TROW,ed8a132b-6a31-4c24-859b-2415c6deea5a,Financials,-0.0017865089162616,0.0,False
MCHP,edc751a9-e628-40bd-9498-23ad7918269e,Information Technology,-0.004193566782552,0.0,False
CDNS,ee289c17-ee75-4d48-a9ee-505156d93171,Information Technology,-0.0047013300517155,0.0,False
RMD,ee55892a-1ff0-4ede-87e4-ad5aa5998044,Health Care,-0.0051855330018007,0.0,False
LYB,ef918bdf-cce8-4282-b7f4-ac24b881f7e3,Materials,0.0052058779183053,0.0,False
JNJ,ef9adcc6-6bce-452b-af5f-4a87e7f19131,Health Care,0.0049763510795056,0.0,False
RSG,f250c025-bde8-4113-9e27-04cd1c889037,Industrials,6.336918787557515e-05,0.0,False
GOOG,f30d734c-2806-4d0d-b145-f9fade61432b,Communication,0.0032883779296118,0.0,False
KEY,f7623733-d5b7-4d6b-b04a-fedeed0f2e64,Financials,0.0017159243585714,0.0,False
EQIX,f801bacd-b8a5-4478-8321-699c3c9984cb,Real Estate,0.002024139223849,0.0,False
AMZN,f801f835-bfe6-4a9d-a6b1-ccbb84bfd75f,Consumer Discretionary,0.0003038392267437,0.0,False
PG,f81a406b-a53c-4ea5-ab05-6fb92bfc6bd7,Consumer Staples,-0.0023049883694752,0.0,False
FANG,f93d78b0-c2ec-4d9c-bcae-ca77ebce4844,Energy,-5.8480087786149656e-05,0.0,False
WFC,f9700a20-b0fe-4516-87c5-9d7b096d5539,Financials,-0.0006369580728237,0.0,False
HCA,f99ee8af-9d78-4b46-9f2c-3cf6ce839ccf,Health Care,-0.0013938636109885,0.0,False
FSLR,fa06daac-c3f1-409c-bddb-d44c8293e8b3,Information Technology,-0.0029676877027725,0.0,False
SNPS,fa8500c0-9022-4a74-97f9-93d41ed28dac,Information Technology,-0.0046683434419147,0.0,False
FLEX,fa85d280-d0fe-45db-972a-278dceb2f7ac,Information Technology,0.0035906804626502,0.0,False
RL,fbb8f455-52fc-4b2e-850e-ee30fe76f494,Consumer Discretionary,0.0020563493901518,0.0,False
ZBH,fc12f337-b4be-4805-9206-2f67ec0a0057,Health Care,-0.0027572508478326,0.0,False
VMC,fc9c62fa-c635-41c8-8b58-9695c01d146d,Materials,-0.0047243487306308,0.0,False
